,Season,Month,Hour (24hr),Weekday,Work Day Status,Weather Situation,Unregistered Users,Registered Users,Total User Count
15492,Fall,October,17,Friday,1,1,131,706,837
15493,Fall,October,18,Friday,1,1,76,566,642
15494,Fall,October,19,Friday,1,1,40,453,493
15495,Fall,October,20,Friday,1,1,28,280,308
15496,Fall,October,21,Friday,1,1,21,169,190
15497,Fall,October,22,Friday,1,1,17,143,160
15498,Fall,October,23,Friday,1,1,11,89,100
15499,Fall,October,0,Saturday,0,1,31,218,249
15500,Fall,October,1,Saturday,0,1,23,123,146
15501,Fall,October,2,Saturday,0,1,7,60,67
15502,Fall,October,3,Saturday,0,1,2,13,15
15503,Fall,October,4,Saturday,0,1,2,9,11
15504,Fall,October,5,Saturday,0,1,0,11,11
15505,Fall,October,6,Saturday,0,1,5,23,28
15506,Fall,October,7,Saturday,0,1,10,60,70
15507,Fall,October,8,Saturday,0,1,23,151,174
15508,Fall,October,9,Saturday,0,1,46,220,266
15509,Fall,October,10,Saturday,0,1,82,265,347
15510,Fall,October,11,Saturday,0,1,192,335,527
15511,Fall,October,12,Saturday,0,1,202,371,573
15512,Fall,October,13,Saturday,0,1,235,435,670
15513,Fall,October,14,Saturday,0,1,243,354,597
15514,Fall,October,15,Saturday,0,1,251,364,615
15515,Fall,October,16,Saturday,0,1,294,343,637
15516,Fall,October,17,Saturday,0,1,193,335,528
15517,Fall,October,18,Saturday,0,1,174,299,473
15518,Fall,October,19,Saturday,0,1,73,259,332
15519,Fall,October,20,Saturday,0,1,57,198,255
15520,Fall,October,21,Saturday,0,1,47,157,204
15521,Fall,October,22,Saturday,0,1,33,156,189
15522,Fall,October,23,Saturday,0,1,27,98,125
15523,Fall,October,0,Sunday,0,1,8,103,111
15524,Fall,October,1,Sunday,0,1,16,96,112
15525,Fall,October,2,Sunday,0,1,8,58,66
15526,Fall,October,3,Sunday,0,1,3,25,28
15527,Fall,October,4,Sunday,0,1,2,10,12
15528,Fall,October,5,Sunday,0,1,5,6,11
15529,Fall,October,6,Sunday,0,1,4,20,24
15530,Fall,October,7,Sunday,0,1,7,44,51
15531,Fall,October,8,Sunday,0,1,28,104,132
15532,Fall,October,9,Sunday,0,2,62,161,223
15533,Fall,October,10,Sunday,0,1,150,278,428
15534,Fall,October,11,Sunday,0,1,156,338,494
15535,Fall,October,12,Sunday,0,1,200,362,562
15536,Fall,October,13,Sunday,0,1,218,401,619
15537,Fall,October,14,Sunday,0,1,249,368,617
15538,Fall,October,15,Sunday,0,1,213,355,568
15539,Fall,October,16,Sunday,0,1,203,378,581
15540,Fall,October,17,Sunday,0,1,193,346,539
15541,Fall,October,18,Sunday,0,1,134,319,453
15542,Fall,October,19,Sunday,0,1,68,268,336
15543,Fall,October,20,Sunday,0,1,48,198,246
15544,Fall,October,21,Sunday,0,1,40,156,196
15545,Fall,October,22,Sunday,0,1,38,87,125
15546,Fall,October,23,Sunday,0,2,27,78,105
15547,Fall,October,0,Monday,1,2,17,31,48
15548,Fall,October,1,Monday,1,2,5,24,29
15549,Fall,October,2,Monday,1,2,1,5,6
15550,Fall,October,3,Monday,1,2,2,2,4
15551,Fall,October,4,Monday,1,2,1,9,10
15552,Fall,October,5,Monday,1,2,2,38,40
15553,Fall,October,6,Monday,1,2,6,141,147
15554,Fall,October,7,Monday,1,2,15,461,476
15555,Fall,October,8,Monday,1,2,24,713,737
15556,Fall,October,9,Monday,1,3,31,328,359
15557,Fall,October,10,Monday,1,2,43,125,168
15558,Fall,October,11,Monday,1,2,88,175,263
15559,Fall,October,12,Monday,1,3,73,211,284
15560,Fall,October,13,Monday,1,2,37,109,146
15561,Fall,October,14,Monday,1,2,57,128,185
15562,Fall,October,15,Monday,1,1,70,190,260
15563,Fall,October,16,Monday,1,1,76,371,447
15564,Fall,October,17,Monday,1,1,96,670,766
15565,Fall,October,18,Monday,1,3,52,540,592
15566,Fall,October,19,Monday,1,3,12,227,239
15567,Fall,October,20,Monday,1,2,19,237,256
15568,Fall,October,21,Monday,1,1,16,190,206
15569,Fall,October,22,Monday,1,1,8,118,126
15570,Fall,October,23,Monday,1,1,9,72,81
15571,Fall,October,0,Tuesday,1,1,3,45,48
15572,Fall,October,1,Tuesday,1,1,4,9,13
15573,Fall,October,2,Tuesday,1,1,2,1,3
15574,Fall,October,3,Tuesday,1,1,0,2,2
15575,Fall,October,4,Tuesday,1,1,0,7,7
15576,Fall,October,5,Tuesday,1,1,5,47,52
15577,Fall,October,6,Tuesday,1,1,4,168,172
15578,Fall,October,7,Tuesday,1,1,20,505,525
15579,Fall,October,8,Tuesday,1,1,35,800,835
15580,Fall,October,9,Tuesday,1,1,32,323,355
15581,Fall,October,10,Tuesday,1,1,65,157,222
15582,Fall,October,11,Tuesday,1,1,56,172,228
15583,Fall,October,12,Tuesday,1,2,69,256,325
15584,Fall,October,13,Tuesday,1,1,68,260,328
15585,Fall,October,14,Tuesday,1,1,94,214,308
15586,Fall,October,15,Tuesday,1,1,76,270,346
15587,Fall,October,16,Tuesday,1,1,79,367,446
15588,Fall,October,17,Tuesday,1,1,104,839,943
15589,Fall,October,18,Tuesday,1,1,71,767,838
15590,Fall,October,19,Tuesday,1,1,40,491,531
15591,Fall,October,20,Tuesday,1,1,35,397,432
15592,Fall,October,21,Tuesday,1,1,19,176,195
15593,Fall,October,22,Tuesday,1,1,18,163,181
15594,Fall,October,23,Tuesday,1,1,23,176,199
15595,Fall,October,0,Wednesday,1,1,1,48,49
15596,Fall,October,1,Wednesday,1,1,3,14,17
15597,Fall,October,2,Wednesday,1,1,4,12,16
15598,Fall,October,3,Wednesday,1,1,0,7,7
15599,Fall,October,4,Wednesday,1,1,0,4,4
15600,Fall,October,5,Wednesday,1,2,2,39,41
15601,Fall,October,6,Wednesday,1,1,7,171,178
15602,Fall,October,7,Wednesday,1,1,15,449,464
15603,Fall,October,8,Wednesday,1,2,38,779,817
15604,Fall,October,9,Wednesday,1,2,38,344,382
15605,Fall,October,10,Wednesday,1,2,60,168,228
15606,Fall,October,11,Wednesday,1,2,78,156,234
15607,Fall,October,12,Wednesday,1,2,71,261,332
15608,Fall,October,13,Wednesday,1,2,73,237,310
15609,Fall,October,14,Wednesday,1,2,82,188,270
15610,Fall,October,15,Wednesday,1,2,62,239,301
15611,Fall,October,16,Wednesday,1,1,70,396,466
15612,Fall,October,17,Wednesday,1,1,122,766,888
15613,Fall,October,18,Wednesday,1,1,90,794,884
15614,Fall,October,19,Wednesday,1,1,49,467,516
15615,Fall,October,20,Wednesday,1,1,54,360,414
15616,Fall,October,21,Wednesday,1,1,28,301,329
15617,Fall,October,22,Wednesday,1,1,17,198,215
15618,Fall,October,23,Wednesday,1,1,15,84,99
15619,Fall,October,0,Thursday,1,1,4,53,57
15620,Fall,October,1,Thursday,1,1,0,14,14
15621,Fall,October,2,Thursday,1,1,1,13,14
15622,Fall,October,3,Thursday,1,1,0,5,5
15623,Fall,October,4,Thursday,1,1,0,5,5
15624,Fall,October,5,Thursday,1,1,1,41,42
15625,Fall,October,6,Thursday,1,1,3,150,153
15626,Fall,October,7,Thursday,1,1,20,488,508
15627,Fall,October,8,Thursday,1,1,31,803,834
15628,Fall,October,9,Thursday,1,2,41,346,387
15629,Fall,October,10,Thursday,1,2,60,158,218
15630,Fall,October,11,Thursday,1,2,79,189,268
15631,Fall,October,12,Thursday,1,2,93,284,377
15632,Fall,October,13,Thursday,1,1,96,236,332
15633,Fall,October,14,Thursday,1,2,94,191,285
15634,Fall,October,15,Thursday,1,2,69,284,353
15635,Fall,October,16,Thursday,1,1,94,356,450
15636,Fall,October,17,Thursday,1,2,102,788,890
15637,Fall,October,18,Thursday,1,2,68,720,788
15638,Fall,October,19,Thursday,1,2,42,471,513
15639,Fall,October,20,Thursday,1,2,39,348,387
15640,Fall,October,21,Thursday,1,2,38,245,283
15641,Fall,October,22,Thursday,1,2,27,202,229
15642,Fall,October,23,Thursday,1,2,6,111,117
15643,Fall,October,0,Friday,1,2,5,51,56
15644,Fall,October,1,Friday,1,3,4,12,16
15645,Fall,October,2,Friday,1,2,1,9,10
15646,Fall,October,3,Friday,1,2,0,5,5
15647,Fall,October,4,Friday,1,2,1,5,6
15648,Fall,October,5,Friday,1,2,1,35,36
15649,Fall,October,6,Friday,1,3,5,126,131
15650,Fall,October,7,Friday,1,3,5,149,154
15651,Fall,October,8,Friday,1,2,20,447,467
15652,Fall,October,9,Friday,1,2,26,363,389
15653,Fall,October,10,Friday,1,2,26,198,224
15654,Fall,October,11,Friday,1,1,41,211,252
15655,Fall,October,12,Friday,1,1,74,258,332
15656,Fall,October,13,Friday,1,1,87,288,375
15657,Fall,October,14,Friday,1,1,88,277,365
15658,Fall,October,15,Friday,1,1,93,302,395
15659,Fall,October,16,Friday,1,3,131,434,565
15660,Fall,October,17,Friday,1,3,48,377,425
15661,Fall,October,18,Friday,1,1,21,212,233
15662,Fall,October,19,Friday,1,1,19,213,232
15663,Fall,October,20,Friday,1,1,13,216,229
15664,Fall,October,21,Friday,1,1,17,189,206
15665,Fall,October,22,Friday,1,1,14,176,190
15666,Fall,October,23,Friday,1,1,13,118,131
15667,Fall,October,0,Saturday,0,1,13,110,123
15668,Fall,October,1,Saturday,0,1,2,93,95
15669,Fall,October,2,Saturday,0,1,9,69,78
15670,Fall,October,3,Saturday,0,1,2,27,29
15671,Fall,October,4,Saturday,0,1,9,9,18
15672,Fall,October,5,Saturday,0,1,6,7,13
15673,Fall,October,6,Saturday,0,1,5,26,31
15674,Fall,October,7,Saturday,0,1,6,59,65
15675,Fall,October,8,Saturday,0,1,29,164,193
15676,Fall,October,9,Saturday,0,1,106,257,363
15677,Fall,October,10,Saturday,0,1,111,312,423
15678,Fall,October,11,Saturday,0,1,204,408,612
15679,Fall,October,12,Saturday,0,1,267,436,703
15680,Fall,October,13,Saturday,0,1,273,441,714
15681,Fall,October,14,Saturday,0,1,335,376,711
15682,Fall,October,15,Saturday,0,1,308,403,711
15683,Fall,October,16,Saturday,0,1,325,366,691
15684,Fall,October,17,Saturday,0,1,347,384,731
15685,Fall,October,18,Saturday,0,1,165,356,521
15686,Fall,October,19,Saturday,0,1,77,268,345
15687,Fall,October,20,Saturday,0,1,61,198,259
15688,Fall,October,21,Saturday,0,1,72,224,296
15689,Fall,October,22,Saturday,0,1,47,155,202
15690,Fall,October,23,Saturday,0,1,27,136,163
15691,Fall,October,0,Sunday,0,1,35,119,154
15692,Fall,October,1,Sunday,0,1,20,97,117
15693,Fall,October,2,Sunday,0,1,44,88,132
15694,Fall,October,3,Sunday,0,1,12,29,41
15695,Fall,October,4,Sunday,0,1,8,13,21
15696,Fall,October,5,Sunday,0,1,6,4,10
15697,Fall,October,6,Sunday,0,1,8,18,26
15698,Fall,October,7,Sunday,0,1,13,43,56
15699,Fall,October,8,Sunday,0,1,39,104,143
15700,Fall,October,9,Sunday,0,1,77,192,269
15701,Fall,October,10,Sunday,0,1,167,276,443
15702,Fall,October,11,Sunday,0,1,191,356,547
15703,Fall,October,12,Sunday,0,1,236,439,675
15704,Fall,October,13,Sunday,0,1,243,383,626
15705,Fall,October,14,Sunday,0,1,235,405,640
15706,Fall,October,15,Sunday,0,1,240,383,623
15707,Fall,October,16,Sunday,0,1,182,409,591
15708,Fall,October,17,Sunday,0,1,153,338,491
15709,Fall,October,18,Sunday,0,1,71,342,413
15710,Fall,October,19,Sunday,0,1,50,216,266
15711,Fall,October,20,Sunday,0,1,35,160,195
15712,Fall,October,21,Sunday,0,1,42,124,166
15713,Fall,October,22,Sunday,0,1,18,95,113
15714,Fall,October,23,Sunday,0,1,7,59,66
15715,Fall,October,0,Monday,1,1,3,28,31
15716,Fall,October,1,Monday,1,1,0,11,11
15717,Fall,October,2,Monday,1,1,1,4,5
15718,Fall,October,3,Monday,1,1,1,5,6
15719,Fall,October,4,Monday,1,1,1,6,7
15720,Fall,October,5,Monday,1,1,2,44,46
15721,Fall,October,6,Monday,1,1,4,140,144
15722,Fall,October,7,Monday,1,1,15,437,452
15723,Fall,October,8,Monday,1,1,32,696,728
15724,Fall,October,9,Monday,1,1,25,335,360
15725,Fall,October,10,Monday,1,1,51,161,212
15726,Fall,October,11,Monday,1,1,63,148,211
15727,Fall,October,12,Monday,1,1,52,231,283
15728,Fall,October,13,Monday,1,1,88,227,315
15729,Fall,October,14,Monday,1,1,73,209,282
15730,Fall,October,15,Monday,1,1,74,222,296
15731,Fall,October,16,Monday,1,1,80,444,524
15732,Fall,October,17,Monday,1,1,84,838,922
15733,Fall,October,18,Monday,1,1,60,726,786
15734,Fall,October,19,Monday,1,1,36,478,514
15735,Fall,October,20,Monday,1,1,21,382,403
15736,Fall,October,21,Monday,1,1,19,155,174
15737,Fall,October,22,Monday,1,1,25,158,183
15738,Fall,October,23,Monday,1,1,20,143,163
15739,Fall,October,0,Tuesday,1,1,5,32,37
15740,Fall,October,1,Tuesday,1,1,1,16,17
15741,Fall,October,2,Tuesday,1,1,1,6,7
15742,Fall,October,3,Tuesday,1,1,0,1,1
15743,Fall,October,4,Tuesday,1,1,1,6,7
15744,Fall,October,5,Tuesday,1,1,1,49,50
15745,Fall,October,6,Tuesday,1,1,6,152,158
15746,Fall,October,7,Tuesday,1,2,12,519,531
15747,Fall,October,8,Tuesday,1,2,28,733,761
15748,Fall,October,9,Tuesday,1,2,29,305,334
15749,Fall,October,10,Tuesday,1,1,50,171,221
15750,Fall,October,11,Tuesday,1,1,52,201,253
15751,Fall,October,12,Tuesday,1,2,80,298,378
15752,Fall,October,13,Tuesday,1,2,59,244,303
15753,Fall,October,14,Tuesday,1,1,67,229,296
15754,Fall,October,15,Tuesday,1,1,76,270,346
15755,Fall,October,16,Tuesday,1,1,108,433,541
15756,Fall,October,17,Tuesday,1,1,67,871,938
15757,Fall,October,18,Tuesday,1,1,64,762,826
15758,Fall,October,19,Tuesday,1,1,25,457,482
15759,Fall,October,20,Tuesday,1,1,45,334,379
15760,Fall,October,21,Tuesday,1,1,35,260,295
15761,Fall,October,22,Tuesday,1,1,20,174,194
15762,Fall,October,23,Tuesday,1,1,9,102,111
15763,Fall,October,0,Wednesday,1,1,7,39,46
15764,Fall,October,1,Wednesday,1,1,4,23,27
15765,Fall,October,2,Wednesday,1,1,0,6,6
15766,Fall,October,3,Wednesday,1,1,0,4,4
15767,Fall,October,4,Wednesday,1,1,1,5,6
15768,Fall,October,5,Wednesday,1,1,1,52,53
15769,Fall,October,6,Wednesday,1,1,11,162,173
15770,Fall,October,7,Wednesday,1,1,20,506,526
15771,Fall,October,8,Wednesday,1,2,24,777,801
15772,Fall,October,9,Wednesday,1,2,24,349,373
15773,Fall,October,10,Wednesday,1,2,29,142,171
15774,Fall,October,11,Wednesday,1,1,47,189,236
15775,Fall,October,12,Wednesday,1,1,48,268,316
15776,Fall,October,13,Wednesday,1,1,65,241,306
15777,Fall,October,14,Wednesday,1,1,64,237,301
15778,Fall,October,15,Wednesday,1,1,63,245,308
15779,Fall,October,16,Wednesday,1,1,67,465,532
15780,Fall,October,17,Wednesday,1,1,87,876,963
15781,Fall,October,18,Wednesday,1,1,63,795,858
15782,Fall,October,19,Wednesday,1,2,50,522,572
15783,Fall,October,20,Wednesday,1,2,45,396,441
15784,Fall,October,21,Wednesday,1,2,33,280,313
15785,Fall,October,22,Wednesday,1,2,30,208,238
15786,Fall,October,23,Wednesday,1,2,12,111,123
15787,Fall,October,0,Thursday,1,2,19,57,76
15788,Fall,October,1,Thursday,1,1,6,22,28
15789,Fall,October,2,Thursday,1,1,3,15,18
15790,Fall,October,3,Thursday,1,2,0,8,8
15791,Fall,October,4,Thursday,1,2,1,4,5
15792,Fall,October,5,Thursday,1,2,2,53,55
15793,Fall,October,6,Thursday,1,2,3,168,171
15794,Fall,October,7,Thursday,1,2,18,477,495
15795,Fall,October,8,Thursday,1,2,33,746,779
15796,Fall,October,9,Thursday,1,2,23,320,343
15797,Fall,October,10,Thursday,1,2,53,172,225
15798,Fall,October,11,Thursday,1,2,57,181,238
15799,Fall,October,12,Thursday,1,2,61,258,319
15800,Fall,October,13,Thursday,1,2,49,264,313
15801,Fall,October,14,Thursday,1,1,71,214,285
15802,Fall,October,15,Thursday,1,1,63,242,305
15803,Fall,October,16,Thursday,1,1,92,407,499
15804,Fall,October,17,Thursday,1,1,112,774,886
15805,Fall,October,18,Thursday,1,1,77,732,809
15806,Fall,October,19,Thursday,1,1,45,497,542
15807,Fall,October,20,Thursday,1,2,28,319,347
15808,Fall,October,21,Thursday,1,2,24,247,271
15809,Fall,October,22,Thursday,1,2,22,185,207
15810,Fall,October,23,Thursday,1,2,13,122,135
15811,Fall,October,0,Friday,1,2,6,65,71
15812,Fall,October,1,Friday,1,2,4,32,36
15813,Fall,October,2,Friday,1,2,4,15,19
15814,Fall,October,3,Friday,1,2,5,8,13
15815,Fall,October,4,Friday,1,2,1,4,5
15816,Fall,October,5,Friday,1,2,3,47,50
15817,Fall,October,6,Friday,1,2,2,142,144
15818,Fall,October,7,Friday,1,2,13,408,421
15819,Fall,October,8,Friday,1,2,20,714,734
15820,Fall,October,9,Friday,1,2,56,347,403
15821,Fall,October,10,Friday,1,2,41,156,197
15822,Fall,October,11,Friday,1,2,68,222,290
15823,Fall,October,12,Friday,1,2,90,302,392
15824,Fall,October,13,Friday,1,2,77,260,337
15825,Fall,October,14,Friday,1,2,99,252,351
15826,Fall,October,15,Friday,1,2,142,306,448
15827,Fall,October,16,Friday,1,2,137,445,582
15828,Fall,October,17,Friday,1,2,125,692,817
15829,Fall,October,18,Friday,1,2,81,584,665
15830,Fall,October,19,Friday,1,2,72,399,471
15831,Fall,October,20,Friday,1,2,40,271,311
15832,Fall,October,21,Friday,1,2,40,252,292
15833,Fall,October,22,Friday,1,2,37,180,217
15834,Fall,October,23,Friday,1,1,19,159,178
15835,Fall,October,0,Saturday,0,1,10,132,142
15836,Fall,October,1,Saturday,0,2,23,123,146
15837,Fall,October,2,Saturday,0,2,19,71,90
15838,Fall,October,3,Saturday,0,1,5,21,26
15839,Fall,October,4,Saturday,0,2,1,12,13
15840,Fall,October,5,Saturday,0,2,2,7,9
15841,Fall,October,6,Saturday,0,2,2,29,31
15842,Fall,October,7,Saturday,0,1,7,79,86
15843,Fall,October,8,Saturday,0,1,26,187,213
15844,Fall,October,9,Saturday,0,1,88,240,328
15845,Fall,October,10,Saturday,0,1,165,314,479
15846,Fall,October,11,Saturday,0,1,197,388,585
15847,Fall,October,12,Saturday,0,1,264,404,668
15848,Fall,October,13,Saturday,0,1,310,450,760
15849,Fall,October,14,Saturday,0,1,325,425,750
15850,Fall,October,15,Saturday,0,2,310,401,711
15851,Fall,October,16,Saturday,0,2,257,355,612
15852,Fall,October,17,Saturday,0,2,248,370,618
15853,Fall,October,18,Saturday,0,2,138,318,456
15854,Fall,October,19,Saturday,0,2,67,233,300
15855,Fall,October,20,Saturday,0,2,58,238,296
15856,Fall,October,21,Saturday,0,2,49,160,209
15857,Fall,October,22,Saturday,0,2,41,116,157
15858,Fall,October,23,Saturday,0,2,31,136,167
15859,Fall,October,0,Sunday,0,3,20,97,117
15860,Fall,October,1,Sunday,0,2,22,111,133
15861,Fall,October,2,Sunday,0,2,17,99,116
15862,Fall,October,3,Sunday,0,2,18,61,79
15863,Fall,October,4,Sunday,0,2,1,19,20
15864,Fall,October,5,Sunday,0,2,6,22,28
15865,Fall,October,6,Sunday,0,2,7,32,39
15866,Fall,October,7,Sunday,0,2,17,48,65
15867,Fall,October,8,Sunday,0,2,55,118,173
15868,Fall,October,9,Sunday,0,2,124,206,330
15869,Fall,October,10,Sunday,0,2,120,314,434
15870,Fall,October,11,Sunday,0,2,110,352,462
15871,Fall,October,12,Sunday,0,2,118,373,491
15872,Fall,October,13,Sunday,0,2,75,316,391
15873,Fall,October,14,Sunday,0,2,98,304,402
15874,Fall,October,15,Sunday,0,2,76,225,301
15875,Fall,October,16,Sunday,0,3,42,251,293
15876,Fall,October,17,Sunday,0,3,37,188,225
15877,Fall,October,18,Sunday,0,3,18,136,154
15878,Fall,October,19,Sunday,0,3,7,47,54
15879,Fall,October,20,Sunday,0,3,4,51,55
15880,Fall,October,21,Sunday,0,3,2,44,46
15881,Fall,October,22,Sunday,0,3,2,35,37
15882,Fall,October,23,Sunday,0,3,2,12,14
15883,Fall,October,0,Monday,1,3,2,20,22
15884,Fall,October,13,Tuesday,1,3,11,105,116
15885,Fall,October,14,Tuesday,1,3,8,118,126
15886,Fall,October,15,Tuesday,1,3,10,114,124
15887,Fall,October,16,Tuesday,1,3,15,83,98
15888,Fall,October,17,Tuesday,1,3,19,105,124
15889,Fall,October,18,Tuesday,1,3,4,139,143
15890,Fall,October,19,Tuesday,1,2,6,109,115
15891,Fall,October,20,Tuesday,1,2,5,76,81
15892,Fall,October,21,Tuesday,1,2,4,60,64
15893,Fall,October,22,Tuesday,1,1,2,64,66
15894,Fall,October,23,Tuesday,1,1,3,36,39
15895,Fall,October,0,Wednesday,1,2,0,16,16
15896,Fall,October,1,Wednesday,1,2,0,8,8
15897,Fall,October,2,Wednesday,1,2,0,7,7
15898,Fall,October,3,Wednesday,1,2,0,3,3
15899,Fall,October,4,Wednesday,1,2,0,5,5
15900,Fall,October,5,Wednesday,1,2,0,24,24
15901,Fall,October,6,Wednesday,1,1,0,116,116
15902,Fall,October,7,Wednesday,1,2,3,334,337
15903,Fall,October,8,Wednesday,1,1,6,615,621
15904,Fall,October,9,Wednesday,1,1,17,280,297
15905,Fall,October,10,Wednesday,1,1,21,147,168
15906,Fall,October,11,Wednesday,1,2,37,152,189
15907,Fall,October,12,Wednesday,1,1,44,197,241
15908,Fall,October,13,Wednesday,1,1,22,191,213
15909,Fall,October,14,Wednesday,1,2,45,179,224
15910,Fall,October,15,Wednesday,1,1,33,197,230
15911,Fall,October,16,Wednesday,1,2,51,373,424
15912,Fall,October,17,Wednesday,1,2,39,684,723
15913,Fall,October,18,Wednesday,1,2,28,556,584
15914,Fall,October,19,Wednesday,1,2,27,383,410
15915,Fall,October,20,Wednesday,1,2,9,259,268
15916,Fall,October,21,Wednesday,1,2,12,180,192
15917,Fall,October,22,Wednesday,1,1,18,147,165
15918,Fall,October,23,Wednesday,1,1,7,94,101
15919,Fall,November,0,Thursday,1,1,8,52,60
15920,Fall,November,1,Thursday,1,1,8,22,30
15921,Fall,November,2,Thursday,1,1,10,10,20
15922,Fall,November,3,Thursday,1,1,5,10,15
15923,Fall,November,4,Thursday,1,2,2,8,10
15924,Fall,November,5,Thursday,1,1,1,39,40
15925,Fall,November,6,Thursday,1,1,2,146,148
15926,Fall,November,7,Thursday,1,2,6,414,420
15927,Fall,November,8,Thursday,1,2,12,668,680
15928,Fall,November,9,Thursday,1,3,21,310,331
15929,Fall,November,10,Thursday,1,3,13,133,146
15930,Fall,November,11,Thursday,1,3,14,156,170
15931,Fall,November,12,Thursday,1,3,23,198,221
15932,Fall,November,13,Thursday,1,2,49,199,248
15933,Fall,November,14,Thursday,1,2,31,154,185
15934,Fall,November,15,Thursday,1,2,35,179,214
15935,Fall,November,16,Thursday,1,2,31,313,344
15936,Fall,November,17,Thursday,1,3,37,652,689
15937,Fall,November,18,Thursday,1,2,50,628,678
15938,Fall,November,19,Thursday,1,2,28,424,452
15939,Fall,November,20,Thursday,1,2,16,280,296
15940,Fall,November,21,Thursday,1,2,29,238,267
15941,Fall,November,22,Thursday,1,1,27,175,202
15942,Fall,November,23,Thursday,1,1,8,112,120
15943,Fall,November,0,Friday,1,1,10,40,50
15944,Fall,November,1,Friday,1,1,5,19,24
15945,Fall,November,2,Friday,1,1,3,7,10
15946,Fall,November,3,Friday,1,1,0,3,3
15947,Fall,November,4,Friday,1,1,1,6,7
15948,Fall,November,5,Friday,1,2,1,25,26
15949,Fall,November,6,Friday,1,1,2,120,122
15950,Fall,November,7,Friday,1,2,8,349,357
15951,Fall,November,8,Friday,1,1,31,656,687
15952,Fall,November,9,Friday,1,1,27,355,382
15953,Fall,November,10,Friday,1,1,21,183,204
15954,Fall,November,11,Friday,1,1,42,179,221
15955,Fall,November,12,Friday,1,1,52,240,292
15956,Fall,November,13,Friday,1,1,64,230,294
15957,Fall,November,14,Friday,1,2,63,199,262
15958,Fall,November,15,Friday,1,2,51,255,306
15959,Fall,November,16,Friday,1,1,48,373,421
15960,Fall,November,17,Friday,1,1,57,581,638
15961,Fall,November,18,Friday,1,2,32,490,522
15962,Fall,November,19,Friday,1,2,38,336,374
15963,Fall,November,20,Friday,1,2,14,207,221
15964,Fall,November,21,Friday,1,2,23,133,156
